County,Year,Population,Index Count,Index Rate,Violent Count,Violent Rate,Property Count,Property Rate,Firearm Count,Firearm Rate
Albany,2016,"308,401","8,673","2,812.2","1,090",353.4,"7,583","2,458.8",124,40.2
Albany,2015,"308,613","8,636","2,798.3","1,043",338.0,"7,593","2,460.4",114,36.9
Albany,2014,"308,166","9,181","2,979.2","1,003",325.5,"8,178","2,653.8",147,47.7
Albany,2013,"306,300","9,457","3,087.5","1,006",328.4,"8,451","2,759.1",150,49.0
Albany,2012,"305,204","9,972","3,267.3","1,012",331.6,"8,960","2,935.7",137,44.9
Albany,2011,"305,571","10,725","3,509.8","1,163",380.6,"9,562","3,129.2",196,64.1
Albany,2010,"295,267","11,036","3,737.6","1,182",400.3,"9,854","3,337.3",154,52.2
Albany,2009,"298,400","10,613","3,556.6","1,289",432.0,"9,324","3,124.7",191,64.0
Albany,2008,"299,789","10,750","3,585.9","1,356",452.3,"9,394","3,133.5",238,79.4
Albany,2007,"297,154","10,584","3,561.8","1,468",494.0,"9,116","3,067.8",208,70.0
Albany,2006,"298,210","11,935","4,002.2","1,545",518.1,"10,390","3,484.1",200,67.1
Albany,2005,"298,859","12,119","4,055.1","1,615",540.4,"10,504","3,514.7",260,87.0
Albany,2004,"298,419","12,710","4,259.1","1,431",479.5,"11,279","3,779.6",194,65.0
Albany,2003,"296,677","11,977","4,037.1","1,402",472.6,"10,575","3,564.5",183,61.7
Albany,2002,"297,376","12,784","4,298.9","1,706",573.7,"11,078","3,725.3",224,75.3
Albany,2001,"295,107","13,733","4,653.6","1,649",558.8,"12,084","4,094.8",252,85.4
Albany,2000,"304,521","14,096","4,628.9","1,353",444.3,"12,743","4,184.6",153,50.2
Albany,1999,"292,929","14,145","4,828.8","1,133",386.8,"13,012","4,442.0",113,38.6
Albany,1998,"294,930","13,733","4,656.4","1,310",444.2,"12,423","4,212.2",108,36.6
Albany,1997,"290,760","14,542","5,001.4","1,450",498.7,"13,092","4,502.7",149,51.2
Albany,1996,"291,536","13,676","4,691.0","1,408",483.0,"12,268","4,208.1",117,40.1
Albany,1995,"290,756","16,699","5,743.3","1,606",552.4,"15,093","5,191.0",157,54.0
Albany,1994,"293,843","16,724","5,691.5","1,771",602.7,"14,953","5,088.8",162,55.1
Albany,1993,"294,302","15,139","5,144.0","1,669",567.1,"13,470","4,576.9",104,35.3
Albany,1992,"295,018","16,249","5,507.8","1,588",538.3,"14,661","4,969.5",116,39.3
Albany,1991,"294,030","15,464","5,259.3","1,674",569.3,"13,790","4,690.0",120,40.8
Albany,1990,"292,594","14,418","4,927.6","1,524",520.9,"12,894","4,406.8",122,41.7
Allegany,2016,"46,858",570,"1,216.4",80,170.7,490,"1,045.7",5,10.7
Allegany,2015,"47,336",579,"1,223.2",57,120.4,522,"1,102.8",1,2.1
Allegany,2014,"47,972",615,"1,282.0",68,141.7,547,"1,140.2",12,25.0
Allegany,2013,"48,220",796,"1,650.8",54,112.0,742,"1,538.8",2,4.1
Allegany,2012,"49,041",856,"1,745.5",65,132.5,791,"1,612.9",4,8.2
Allegany,2011,"49,166",895,"1,820.4",64,130.2,831,"1,690.2",4,8.1
Allegany,2010,"48,531",841,"1,732.9",89,183.4,752,"1,549.5",10,20.6
Allegany,2009,"49,605",776,"1,564.4",129,260.1,647,"1,304.3",5,10.1
Allegany,2008,"49,594",651,"1,312.7",91,183.5,560,"1,129.2",2,4.0
Allegany,2007,"50,178",710,"1,415.0",86,171.4,624,"1,243.6",6,12.0
Allegany,2006,"50,737",839,"1,653.6",119,234.5,720,"1,419.1",6,11.8
Allegany,2005,"50,647","1,069","2,110.7",134,264.6,935,"1,846.1",4,7.9
Allegany,2004,"50,659",943,"1,861.5",97,191.5,846,"1,670.0",4,7.9
Allegany,2003,"50,266",846,"1,683.0",100,198.9,746,"1,484.1",3,6.0
Allegany,2002,"50,404",862,"1,710.2",116,230.1,746,"1,480.0",8,15.9
Allegany,2001,"50,019",900,"1,799.3",143,285.9,757,"1,513.4",3,6.0
Allegany,2000,"52,720",964,"1,828.5",143,271.2,821,"1,557.3",4,7.6
Allegany,1999,"51,057",759,"1,486.6",94,184.1,665,"1,302.5",11,21.5
Allegany,1998,"51,741",891,"1,722.0",69,133.4,822,"1,588.7",10,19.3
Allegany,1997,"51,151",943,"1,843.6",84,164.2,859,"1,679.3",1,2.0
Allegany,1996,"51,291","1,096","2,136.8",93,181.3,"1,003","1,955.5",3,5.8
Allegany,1995,"51,158","1,247","2,437.5",160,312.8,"1,087","2,124.8",12,23.5
Allegany,1994,"51,575","1,235","2,394.6",129,250.1,"1,106","2,144.4",2,3.9
Allegany,1993,"51,659","1,265","2,448.8",131,253.6,"1,134","2,195.2",4,7.7
Allegany,1992,"50,820","1,378","2,711.5",161,316.8,"1,217","2,394.7",10,19.7
Allegany,1991,"50,654","1,417","2,797.4",134,264.5,"1,283","2,532.9",4,7.9
Allegany,1990,"50,470","1,280","2,536.2",146,289.3,"1,134","2,246.9",1,2.0
Bronx,2016,"1,458,255","36,834","2,525.9","13,817",947.5,"23,017","1,578.4",,
Bronx,2015,"1,448,285","36,299","2,506.3","13,409",925.9,"22,890","1,580.5",,
Bronx,2014,"1,440,569.46","36,030","2,501.1","12,713",882.5,"23,317","1,618.6",,
Bronx,2013,"1,427,341.42","36,280","2,541.8","13,020",912.2,"23,260","1,629.6",,
Bronx,2012,"1,404,470.732","35,962","2,560.5","12,801",911.4,"23,161","1,649.1",,
Bronx,2011,"1,391,333","35,130","2,524.9","12,267",881.7,"22,863","1,643.2",,
Bronx,2010,"1,387,983","34,008","2,450.2","12,070",869.6,"21,938","1,580.6",,
Bronx,2009,"1,398,093","33,755","2,414.4","11,242",804.1,"22,513","1,610.3",,
Bronx,2008,"1,385,371","35,284","2,546.9","11,345",818.9,"23,939","1,728.0",,
Bronx,2007,"1,364,553","36,053","2,642.1","11,689",856.6,"24,364","1,785.5",,
Bronx,2006,"1,363,555","36,655","2,688.2","11,922",874.3,"24,733","1,813.9",,
Bronx,2005,"1,355,320","39,024","2,879.3","12,325",909.4,"26,699","1,969.9",,
Bronx,2004,"1,369,123","40,939","2,990.2","12,797",934.7,"28,142","2,055.5",,
Bronx,2003,"1,352,377","43,071","3,184.8","13,381",989.4,"29,690","2,195.4",,
Bronx,2002,"1,325,890","44,035","3,321.2","14,112","1,064.3","29,923","2,256.8",,
Bronx,2001,"1,315,775","46,367","3,523.9","14,793","1,124.3","31,574","2,399.7","2,057",156.3
Bronx,2000,"1,270,428","49,537","3,899.2","16,482","1,297.4","33,055","2,601.9","2,282",179.6
Bronx,1999,"1,218,399","49,928","4,097.8","16,820","1,380.5","33,108","2,717.3","2,301",188.9
Bronx,1998,"1,206,670","52,464","4,347.8","18,391","1,524.1","34,073","2,823.7","2,623",217.4
Bronx,1997,"1,200,558","57,626","4,799.9","19,592","1,631.9","38,034","3,168.0","3,241",270.0
Bronx,1996,"1,203,693","63,772","5,298.0","20,615","1,712.6","43,157","3,585.4","4,536",376.8
Bronx,1995,"1,200,406","73,397","6,114.3","24,660","2,054.3","48,737","4,060.0","5,414",451.0
Bronx,1994,"1,203,141","84,330","7,009.2","27,863","2,315.9","56,467","4,693.3","7,498",623.2
Bronx,1993,"1,204,950","91,927","7,629.1","31,235","2,592.2","60,692","5,036.9","9,954",826.1
Bronx,1992,"1,209,516","92,551","7,651.9","31,050","2,567.1","61,501","5,084.8","9,898",818.3
Bronx,1991,"1,205,404","100,071","8,301.9","33,515","2,780.4","66,556","5,521.5","10,927",906.5
Bronx,1990,"1,200,900","104,729","8,720.9","33,635","2,800.8","71,094","5,920.1","10,869",905.1
Broome,2016,"194,518","5,407","2,779.7",640,329.0,"4,767","2,450.7",57,29.3
Broome,2015,"196,201","6,455","3,290.0",623,317.5,"5,832","2,972.5",71,36.2
Broome,2014,"197,126","6,318","3,205.1",496,251.6,"5,822","2,953.4",72,36.5
Broome,2013,"197,527","6,706","3,395.0",512,259.2,"6,194","3,135.8",53,26.8
Broome,2012,"200,105","6,897","3,446.7",604,301.8,"6,293","3,144.8",58,29.0
Broome,2011,"201,502","6,643","3,296.7",521,258.6,"6,122","3,038.2",46,22.8
Broome,2010,"191,892","6,207","3,234.6",499,260.0,"5,708","2,974.6",64,33.4
Broome,2009,"194,381","6,171","3,174.7",458,235.6,"5,713","2,939.1",56,28.8
Broome,2008,"195,377","6,863","3,512.7",555,284.1,"6,308","3,228.6",43,22.0
Broome,2007,"195,161","6,023","3,086.2",459,235.2,"5,564","2,851.0",33,16.9
Broome,2006,"197,474","6,625","3,354.9",504,255.2,"6,121","3,099.6",39,19.7
Broome,2005,"197,979","6,129","3,095.8",409,206.6,"5,720","2,889.2",31,15.7
Broome,2004,"199,744","5,909","2,958.3",328,164.2,"5,581","2,794.1",28,14.0
Broome,2003,"200,665","6,062","3,021.0",407,202.8,"5,655","2,818.1",36,17.9
Broome,2002,"202,449","6,288","3,106.0",468,231.2,"5,820","2,874.8",46,22.7
Broome,2001,"200,905","5,830","2,901.9",443,220.5,"5,387","2,681.4",47,23.4
Broome,2000,"203,614","6,043","2,967.9",420,206.3,"5,623","2,761.6",45,22.1
Broome,1999,"196,775","6,049","3,074.1",386,196.2,"5,663","2,877.9",34,17.3
Broome,1998,"199,151","6,548","3,288.0",386,193.8,"6,162","3,094.1",25,12.6
Broome,1997,"208,158","7,023","3,373.9",383,184.0,"6,640","3,189.9",32,15.4
Broome,1996,"208,713","7,483","3,585.3",424,203.1,"7,059","3,382.2",33,15.8
Broome,1995,"208,154","7,010","3,367.7",420,201.8,"6,590","3,165.9",31,14.9
Broome,1994,"213,168","7,709","3,616.4",437,205.0,"7,272","3,411.4",42,19.7
Broome,1993,"213,500","7,626","3,571.9",389,182.2,"7,237","3,389.7",31,14.5
Broome,1992,"213,668","6,939","3,247.6",365,170.8,"6,574","3,076.7",32,15.0
Broome,1991,"212,952","7,447","3,497.0",339,159.2,"7,108","3,337.8",18,8.5
Broome,1990,"212,160","7,480","3,525.6",306,144.2,"7,174","3,381.4",13,6.1
Cattaraugus,2016,"75,126","1,217","1,619.9",138,183.7,"1,079","1,436.3",12,16.0
Cattaraugus,2015,"76,211","1,275","1,673.0",125,164.0,"1,150","1,509.0",6,7.9
Cattaraugus,2014,"76,828","1,442","1,876.9",133,173.1,"1,309","1,703.8",14,18.2
Cattaraugus,2013,"77,430","1,765","2,279.5",115,148.5,"1,650","2,131.0",20,25.8
Cattaraugus,2012,"78,364","2,082","2,656.8",149,190.1,"1,933","2,466.7",11,14.0
Cattaraugus,2011,"78,771","1,925","2,443.8",162,205.7,"1,763","2,238.1",12,15.2
Cattaraugus,2010,"76,602","2,018","2,634.4",181,236.3,"1,837","2,398.1",10,13.1
Cattaraugus,2009,"77,397","1,855","2,396.7",184,237.7,"1,671","2,159.0",14,18.1
Cattaraugus,2008,"77,775","1,930","2,481.5",215,276.4,"1,715","2,205.1",16,20.6
Cattaraugus,2007,"79,103","2,114","2,672.5",149,188.4,"1,965","2,484.1",25,31.6
Cattaraugus,2006,"80,814","2,239","2,770.6",165,204.2,"2,074","2,566.4",17,21.0
Cattaraugus,2005,"83,298","2,394","2,874.0",200,240.1,"2,194","2,633.9",22,26.4
Cattaraugus,2004,"83,515","2,481","2,970.7",211,252.6,"2,270","2,718.1",16,19.2
Cattaraugus,2003,"83,411","2,325","2,787.4",205,245.8,"2,120","2,541.6",19,22.8
Cattaraugus,2002,"84,756","2,102","2,480.1",215,253.7,"1,887","2,226.4",13,15.3
Cattaraugus,2001,"84,109","1,897","2,255.4",190,225.9,"1,707","2,029.5",7,8.3
Cattaraugus,2000,"88,097","1,881","2,135.1",194,220.2,"1,687","1,914.9",21,23.8
Cattaraugus,1999,"85,186","1,716","2,014.4",176,206.6,"1,540","1,807.8",6,7.0
Cattaraugus,1998,"85,426","2,096","2,453.6",154,180.3,"1,942","2,273.3",3,3.5
Cattaraugus,1997,"85,411","2,300","2,692.9",231,270.5,"2,069","2,422.4",5,5.9
Cattaraugus,1996,"85,642","2,381","2,780.2",251,293.1,"2,130","2,487.1",18,21.0
Cattaraugus,1995,"85,416","2,677","3,134.1",279,326.6,"2,398","2,807.4",14,16.4
Cattaraugus,1994,"85,932","2,621","3,050.1",279,324.7,"2,342","2,725.4",6,7.0
Cattaraugus,1993,"86,069","2,694","3,130.0",291,338.1,"2,403","2,791.9",13,15.1
Cattaraugus,1992,"84,825","2,584","3,046.3",322,379.6,"2,262","2,666.7",5,5.9
Cattaraugus,1991,"84,545","2,639","3,121.4",273,322.9,"2,366","2,798.5",5,5.9
Cattaraugus,1990,"84,234","2,578","3,060.5",171,203.0,"2,407","2,857.5",5,5.9
Cayuga,2016,"77,462","1,427","1,842.2",184,237.5,"1,243","1,604.7",14,18.1
Cayuga,2015,"78,420","1,553","1,980.4",196,249.9,"1,357","1,730.4",8,10.2
Cayuga,2014,"79,512","1,556","1,956.9",138,173.6,"1,418","1,783.4",14,17.6
Cayuga,2013,"79,520","1,517","1,907.7",128,161.0,"1,389","1,746.7",12,15.1
Cayuga,2012,"80,168","1,808","2,255.3",141,175.9,"1,667","2,079.4",8,10.0
Cayuga,2011,"80,386","1,717","2,135.9",182,226.4,"1,535","1,909.5",15,18.7
Cayuga,2010,"78,400","1,765","2,251.3",158,201.5,"1,607","2,049.7",17,21.7
Cayuga,2009,"79,569","1,660","2,086.2",186,233.8,"1,474","1,852.5",20,25.1
Cayuga,2008,"79,812","1,853","2,321.7",147,184.2,"1,706","2,137.5",7,8.8
Cayuga,2007,"80,918","1,847","2,282.6",172,212.6,"1,675","2,070.0",16,19.8
Cayuga,2006,"81,672","1,960","2,399.8",176,215.5,"1,784","2,184.3",18,22.0
Cayuga,2005,"82,033","1,848","2,252.8",138,168.2,"1,710","2,084.5",5,6.1
Cayuga,2004,"81,883","1,770","2,161.6",131,160.0,"1,639","2,001.6",10,12.2
Cayuga,2003,"81,701","1,813","2,219.1",186,227.7,"1,627","1,991.4",17,20.8
Cayuga,2002,"82,745","1,844","2,228.5",165,199.4,"1,679","2,029.1",6,7.3
Cayuga,2001,"82,114","1,906","2,321.2",177,215.6,"1,729","2,105.6",6,7.3
Cayuga,2000,"85,205","1,899","2,228.7",175,205.4,"1,724","2,023.4",4,4.7
Cayuga,1999,"81,359","1,996","2,453.3",179,220.0,"1,817","2,233.3",3,3.7
Cayuga,1998,"82,487","2,032","2,463.4",178,215.8,"1,854","2,247.6",11,13.3
Cayuga,1997,"82,961","2,137","2,575.9",168,202.5,"1,969","2,373.4",12,14.5
Cayuga,1996,"83,182","2,252","2,707.3",163,196.0,"2,089","2,511.4",8,9.6
Cayuga,1995,"82,961","2,457","2,961.6",233,280.9,"2,224","2,680.8",9,10.8
Cayuga,1994,"94,356","2,098","2,223.5",186,197.1,"1,912","2,026.4",10,10.6
Cayuga,1993,"83,056","2,203","2,652.4",205,246.8,"1,998","2,405.6",19,22.9
Cayuga,1992,"82,897","2,356","2,842.1",210,253.3,"2,146","2,588.8",9,10.9
Cayuga,1991,"82,620","2,554","3,091.3",216,261.4,"2,338","2,829.8",13,15.7
Cayuga,1990,"82,313","2,331","2,831.9",196,238.1,"2,135","2,593.8",13,15.8
Chautauqua,2016,"129,139","3,305","2,559.3",356,275.7,"2,949","2,283.6",61,47.2
Chautauqua,2015,"131,108","3,309","2,523.9",354,270.0,"2,955","2,253.9",40,30.5
Chautauqua,2014,"132,852","3,535","2,660.9",296,222.8,"3,239","2,438.1",49,36.9
Chautauqua,2013,"133,288","3,637","2,728.7",274,205.6,"3,363","2,523.1",40,30.0
Chautauqua,2012,"135,093","3,847","2,847.7",308,228.0,"3,539","2,619.7",37,27.4
Chautauqua,2011,"135,511","3,687","2,720.8",303,223.6,"3,384","2,497.2",28,20.7
Chautauqua,2010,"131,411","3,865","2,941.2",312,237.4,"3,553","2,703.7",41,31.2
Chautauqua,2009,"133,112","3,597","2,702.2",256,192.3,"3,341","2,509.9",23,17.3
Chautauqua,2008,"133,217","3,734","2,802.9",320,240.2,"3,414","2,562.7",35,26.3
Chautauqua,2007,"134,387","3,805","2,831.4",341,253.7,"3,464","2,577.6",38,28.3
Chautauqua,2006,"136,774","3,652","2,670.1",330,241.3,"3,322","2,428.8",36,26.3
Chautauqua,2005,"137,464","4,003","2,912.0",390,283.7,"3,613","2,628.3",33,24.0
Chautauqua,2004,"137,910","3,804","2,758.3",347,251.6,"3,457","2,506.7",32,23.2
Chautauqua,2003,"138,567","3,966","2,862.2",347,250.4,"3,619","2,611.7",52,37.5
Chautauqua,2002,"141,084","3,575","2,534.0",339,240.3,"3,236","2,293.7",23,16.3
Chautauqua,2001,"140,007","3,631","2,593.4",350,250.0,"3,281","2,343.5",23,16.4
Chautauqua,2000,"143,321","3,946","2,753.3",287,200.2,"3,659","2,553.0",18,12.6
Chautauqua,1999,"138,265","3,797","2,746.2",311,224.9,"3,486","2,521.2",32,23.1
Chautauqua,1998,"140,309","4,428","3,155.9",390,278.0,"4,038","2,877.9",52,37.1
Chautauqua,1997,"141,908","4,669","3,290.2",398,280.5,"4,271","3,009.7",43,30.3
Chautauqua,1996,"142,287","5,151","3,620.1",341,239.7,"4,810","3,380.5",23,16.2
Chautauqua,1995,"141,908","5,425","3,822.9",399,281.2,"5,026","3,541.7",24,16.9
Chautauqua,1994,"142,115","5,251","3,694.9",450,316.6,"4,801","3,378.3",26,18.3
Chautauqua,1993,"142,339","4,970","3,491.7",395,277.5,"4,575","3,214.2",24,16.9
Chautauqua,1992,"142,900","5,317","3,720.8",296,207.1,"5,021","3,513.6",19,13.3
Chautauqua,1991,"142,423","5,472","3,842.1",227,159.4,"5,245","3,682.7",21,14.7
Chautauqua,1990,"141,895","5,713","4,026.2",229,161.4,"5,484","3,864.8",19,13.4
Chemung,2016,"86,124","2,064","2,396.5",172,199.7,"1,892","2,196.8",23,26.7
Chemung,2015,"87,307","1,903","2,179.7",159,182.1,"1,744","1,997.5",21,24.1
Chemung,2014,"88,535","2,136","2,412.6",151,170.6,"1,985","2,242.1",29,32.8
Chemung,2013,"89,040","2,201","2,471.9",151,169.6,"2,050","2,302.3",18,20.2
Chemung,2012,"89,320","2,434","2,725.0",222,248.5,"2,212","2,476.5",32,35.8
Chemung,2011,"89,229","2,278","2,553.0",177,198.4,"2,101","2,354.6",9,10.1
Chemung,2010,"87,073","2,080","2,388.8",203,233.1,"1,877","2,155.7",32,36.8
Chemung,2009,"87,431","2,126","2,431.6",161,184.1,"1,965","2,247.5",22,25.2
Chemung,2008,"87,619","2,337","2,667.2",204,232.8,"2,133","2,434.4",23,26.3
Chemung,2007,"88,057","2,606","2,959.4",224,254.4,"2,382","2,705.1",28,31.8
Chemung,2006,"89,752","2,580","2,874.6",193,215.0,"2,387","2,659.6",25,27.9
Chemung,2005,"90,113","2,813","3,121.6",211,234.2,"2,602","2,887.5",19,21.1
Chemung,2004,"90,587","3,070","3,389.0",253,279.3,"2,817","3,109.7",27,29.8
Chemung,2003,"90,768","2,916","3,212.6",277,305.2,"2,639","2,907.4",31,34.2
Chemung,2002,"91,939","3,035","3,301.1",308,335.0,"2,727","2,966.1",39,42.4
Chemung,2001,"91,238","2,814","3,084.2",251,275.1,"2,563","2,809.1",28,30.7
Chemung,2000,"95,670","2,861","2,990.5",271,283.3,"2,590","2,707.2",24,25.1
Chemung,1999,"92,129","2,926","3,176.0",275,298.5,"2,651","2,877.5",28,30.4
Chemung,1998,"93,283","3,064","3,284.6",258,276.6,"2,806","3,008.1",20,21.4
Chemung,1997,"94,352","3,320","3,518.7",258,273.4,"3,062","3,245.3",21,22.3
Chemung,1996,"94,605","3,610","3,815.9",273,288.6,"3,337","3,527.3",20,21.1
Chemung,1995,"94,353","3,545","3,757.2",217,230.0,"3,328","3,527.2",23,24.4
Chemung,1994,"95,512","3,908","4,091.6",260,272.2,"3,648","3,819.4",11,11.5
Chemung,1993,"95,663","3,737","3,906.4",238,248.8,"3,499","3,657.6",15,15.7
Chemung,1992,"95,869","4,055","4,229.7",298,310.8,"3,757","3,918.9",16,16.7
Chemung,1991,"95,549","4,190","4,385.2",256,267.9,"3,934","4,117.3",5,5.2
Chemung,1990,"95,195","3,816","4,008.6",284,298.3,"3,532","3,710.3",14,14.7
Chenango,2016,"48,229",965,"2,000.9",99,205.3,866,"1,795.6",4,8.3
Chenango,2015,"49,105",849,"1,728.9",101,205.7,748,"1,523.3",6,12.2
Chenango,2014,"49,375",909,"1,841.0",50,101.3,859,"1,739.7",8,16.2
Chenango,2013,"49,857",926,"1,857.3",48,96.3,878,"1,761.0",4,8.0
Chenango,2012,"50,389","1,023","2,030.2",58,115.1,965,"1,915.1",10,19.8
Chenango,2011,"50,704","1,072","2,114.2",57,112.4,"1,015","2,001.8",7,13.8
Chenango,2010,"49,978",983,"1,966.9",54,108.0,929,"1,858.8",8,16.0
Chenango,2009,"50,830",997,"1,961.4",53,104.3,944,"1,857.2",7,13.8
Chenango,2008,"51,170",934,"1,825.3",41,80.1,893,"1,745.2",4,7.8
Chenango,2007,"51,696",970,"1,876.4",47,90.9,923,"1,785.4",4,7.7
Chenango,2006,"51,894","1,108","2,135.1",96,185.0,"1,012","1,950.1",3,5.8
Chenango,2005,"51,935","1,103","2,123.8",104,200.3,999,"1,923.6",2,3.9
Chenango,2004,"51,759","1,096","2,117.5",119,229.9,977,"1,887.6",2,3.9
Chenango,2003,"51,411","1,228","2,388.6",112,217.9,"1,116","2,170.7",0,0.0
Chenango,2002,"51,891","1,283","2,472.5",117,225.5,"1,166","2,247.0",11,21.2
Chenango,2001,"51,496","1,235","2,398.2",130,252.4,"1,105","2,145.8",5,9.7
Chenango,2000,"52,877","1,173","2,218.4",103,194.8,"1,070","2,023.6",3,5.7
Chenango,1999,"51,112","1,162","2,273.4",153,299.3,"1,009","1,974.1",3,5.9
Chenango,1998,"52,468","1,079","2,056.5",136,259.2,943,"1,797.3",2,3.8
Chenango,1997,"52,239","1,362","2,607.2",131,250.8,"1,231","2,356.5",4,7.7
Chenango,1996,"52,382","1,418","2,707.0",161,307.4,"1,257","2,399.7",3,5.7
Chenango,1995,"52,245","1,405","2,689.3",169,323.5,"1,236","2,365.8",5,9.6
Chenango,1994,"52,369","1,356","2,589.3",196,374.3,"1,160","2,215.1",1,1.9
Chenango,1993,"52,454","1,175","2,240.1",140,266.9,"1,035","1,973.2",2,3.8
Chenango,1992,"52,128","1,315","2,522.6",125,239.8,"1,190","2,282.8",6,11.5
Chenango,1991,"51,957","1,243","2,392.4",97,186.7,"1,146","2,205.7",8,15.4
Chenango,1990,"51,768","1,178","2,275.5",78,150.7,"1,100","2,124.9",1,1.9
Clinton,2016,"80,553","1,385","1,719.4",133,165.1,"1,252","1,554.3",7,8.7
Clinton,2015,"81,364","1,251","1,537.5",115,141.3,"1,136","1,396.2",6,7.4
Clinton,2014,"81,604","1,308","1,602.9",68,83.3,"1,240","1,519.5",5,6.1
Clinton,2013,"81,595","1,665","2,040.6",111,136.0,"1,554","1,904.5",4,4.9
Clinton,2012,"82,387","1,685","2,045.2",90,109.2,"1,595","1,936.0",2,2.4
Clinton,2011,"82,497","1,690","2,048.6",74,89.7,"1,616","1,958.9",2,2.4
Clinton,2010,"80,874","1,830","2,262.8",87,107.6,"1,743","2,155.2",9,11.1
Clinton,2009,"82,153","1,698","2,066.9",133,161.9,"1,565","1,905.0",4,4.9
Clinton,2008,"82,475","1,819","2,205.5",142,172.2,"1,677","2,033.3",3,3.6
Clinton,2007,"82,260","2,015","2,449.6",221,268.7,"1,794","2,180.9",4,4.9
Clinton,2006,"82,267","1,805","2,194.1",128,155.6,"1,677","2,038.5",7,8.5
Clinton,2005,"81,992","2,011","2,452.7",173,211.0,"1,838","2,241.7",7,8.5
Clinton,2004,"81,523","1,588","1,947.9",187,229.4,"1,401","1,718.5",4,4.9
Clinton,2003,"81,207","1,599","1,969.0",167,205.6,"1,432","1,763.4",5,6.2
Clinton,2002,"80,656","1,552","1,924.2",231,286.4,"1,321","1,637.8",6,7.4
Clinton,2001,"80,041","1,451","1,812.8",202,252.4,"1,249","1,560.5",2,2.5
Clinton,2000,"83,139","1,415","1,702.0",239,287.5,"1,176","1,414.5",2,2.4
Clinton,1999,"80,064","1,442","1,801.1",214,267.3,"1,228","1,533.8",0,0.0
Clinton,1998,"80,828","1,373","1,698.7",249,308.1,"1,124","1,390.6",3,3.7
Clinton,1997,"86,819","1,916","2,206.9",354,407.7,"1,562","1,799.1",6,6.9
Clinton,1996,"87,051","1,985","2,280.3",357,410.1,"1,628","1,870.2",2,2.3
Clinton,1995,"86,818","1,873","2,157.4",290,334.0,"1,583","1,823.4",4,4.6
Clinton,1994,"86,314","1,931","2,237.2",224,259.5,"1,707","1,977.7",4,4.6
Clinton,1993,"86,450","1,902","2,200.1",181,209.4,"1,721","1,990.7",3,3.5
Clinton,1992,"86,579","2,069","2,389.7",210,242.6,"1,859","2,147.2",6,6.9
Clinton,1991,"86,288","2,516","2,915.8",269,311.7,"2,247","2,604.1",3,3.5
Clinton,1990,"85,969","2,221","2,583.5",242,281.5,"1,979","2,302.0",9,10.5
Columbia,2016,"60,806",803,"1,320.6",97,159.5,706,"1,161.1",11,18.1
Columbia,2015,"61,779",894,"1,447.1",103,166.7,791,"1,280.4",4,6.5
Columbia,2014,"62,148",926,"1,490.0",47,75.6,879,"1,414.4",4,6.4
Columbia,2013,"62,398","1,127","1,806.1",76,121.8,"1,051","1,684.3",9,14.4
Columbia,2012,"62,888","1,425","2,265.9",100,159.0,"1,325","2,106.9",12,19.1
Columbia,2011,"63,380","1,234","1,947.0",96,151.5,"1,138","1,795.5",21,33.1
Columbia,2010,"60,786","1,213","1,995.5",94,154.6,"1,119","1,840.9",10,16.5
Columbia,2009,"61,871","1,180","1,907.2",113,182.6,"1,067","1,724.6",17,27.5
Columbia,2008,"62,256","1,336","2,146.0",137,220.1,"1,199","1,925.9",15,24.1
Columbia,2007,"62,763","1,362","2,170.1",149,237.4,"1,213","1,932.7",17,27.1
Columbia,2006,"63,792","1,323","2,073.9",125,195.9,"1,198","1,878.0",9,14.1
Columbia,2005,"63,759","1,098","1,722.1",89,139.6,"1,009","1,582.5",7,11.0
Columbia,2004,"63,527","1,082","1,703.2",74,116.5,"1,008","1,586.7",4,6.3
Columbia,2003,"63,640",887,"1,393.8",64,100.6,823,"1,293.2",4,6.3
Columbia,2002,"63,696","1,073","1,684.6",114,179.0,959,"1,505.6",18,28.3
Columbia,2001,"63,210","1,074","1,699.1",116,183.5,958,"1,515.6",14,22.1
Columbia,2000,"65,702","1,128","1,716.8",146,222.2,982,"1,494.6",10,15.2
Columbia,1999,"63,295","1,362","2,151.8",200,316.0,"1,162","1,835.8",18,28.4
Columbia,1998,"64,217","1,502","2,338.9",247,384.6,"1,255","1,954.3",10,15.6
Columbia,1997,"63,282","1,734","2,740.1",302,477.2,"1,432","2,262.9",19,30.0
Columbia,1996,"63,454","1,711","2,696.4",231,364.0,"1,480","2,332.4",10,15.8
Columbia,1995,"63,286","1,756","2,774.7",322,508.8,"1,434","2,265.9",11,17.4
Columbia,1994,"63,206","1,690","2,673.8",241,381.3,"1,449","2,292.5",10,15.8
Columbia,1993,"63,307","1,759","2,778.5",274,432.8,"1,485","2,345.7",13,20.5
Columbia,1992,"63,424","1,875","2,956.3",269,424.1,"1,606","2,532.2",12,18.9
Columbia,1991,"63,215","2,323","3,674.8",363,574.2,"1,960","3,100.5",13,20.6
Columbia,1990,"62,982","1,954","3,102.5",253,401.7,"1,701","2,700.8",3,4.8
Cortland,2016,"48,022",820,"1,707.6",43,89.5,777,"1,618.0",2,4.2
Cortland,2015,"48,870",751,"1,536.7",51,104.4,700,"1,432.4",3,6.1
Cortland,2014,"48,983","1,081","2,206.9",49,100.0,"1,032","2,106.9",4,8.2
